Datum,Tijd,Product,ISIN,Beurs,Uitvoeringsplaats,Aantal,Koers,,Lokale waarde,,Waarde EUR,Wisselkoers,AutoFX Kosten,Transactiekosten en/of kosten van derden EUR,Totaal EUR,Order ID,
27-02-2023,17:18,ADR ON NIO INC CLASS A ORD SHS,US62914V1061,NSY,CDED,10,"9,3050",USD,"-93,05",USD,"-87,87","1,0590","-0,22","-1,00","-89,09",55520c8c-9a16-4b01-b8a8-91e9ac234108
06-02-2023,13:01,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"72,3420",EUR,"-289,37",EUR,"-289,37",,"0,00",,"-289,37",1442a6fd-fd15-4e20-af1f-8548a0d9abb7
06-02-2023,13:00,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,3,"98,9000",EUR,"-296,70",EUR,"-296,70",,"0,00",,"-296,70",afa5c8b7-8a65-4341-80ca-ad6437fcef57
03-02-2023,09:50,STORE CAPITAL CORPORAT,US8621211007,NSY,,-3,"0,0000",USD,"0,00",USD,"0,00","1,0318","0,00",,"0,00",
09-01-2023,13:22,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,3,"95,7000",EUR,"-287,10",EUR,"-287,10",,"0,00",,"-287,10",6c9ace12-6b62-43c6-87e5-4f3e7a226cbe
09-01-2023,13:22,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"69,3420",EUR,"-277,37",EUR,"-277,37",,"0,00",,"-277,37",992bfabf-1ef7-40ac-afea-ee2681cb6d8c
19-12-2022,15:30,ZOMEDICA CORP,CA98980M1095,ASE,XASE,-10,"0,1825",USD,"1,82",USD,"1,72","1,0610","-0,00","-1,00","0,72",7efc60bd-926a-4831-be7c-31519e4ba1c6
06-12-2022,16:01,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"71,9000",EUR,"-287,60",EUR,"-287,60",,"0,00",,"-287,60",6af7db9f-49a5-41ed-9a83-8925ffca3ea7
06-12-2022,15:58,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,3,"97,4500",EUR,"-292,35",EUR,"-292,35",,"0,00",,"-292,35",ef0e72eb-38d3-4bf3-94e2-86ee270a8d08
07-11-2022,09:09,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"71,6630",EUR,"-286,65",EUR,"-286,65",,"0,00",,"-286,65",38b8eb2b-3f3f-4c9b-88f1-f7e218cda8dc
07-11-2022,09:08,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,3,"95,9000",EUR,"-287,70",EUR,"-287,70",,"0,00",,"-287,70",f29416fe-eae3-4111-9e52-c59c138f9d18
06-10-2022,11:59,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,3,"72,0000",EUR,"-216,00",EUR,"-216,00",,"0,00",,"-216,00",f158761f-47e6-4ca0-82d1-12d88b7b2ef2
